branch,dN,dS,omega,lnL,SOG,Model
9..4,0.1957,27.0216,0.0072,-14296.691318,OG0004090,M0
8..7,0.1518,20.958,0.0072,-14296.691318,OG0004090,M0
8..1,0.1941,69.4193,0.0028,-8664.368955,OG0004082,M0
8..9,0.0301,10.7747,0.0028,-8664.368955,OG0004082,M0
9..10,0.0418,14.94,0.0028,-8664.368955,OG0004082,M0
10..11,0.1493,53.3928,0.0028,-8664.368955,OG0004082,M0
11..2,0.0715,25.5841,0.0028,-8664.368955,OG0004082,M0
11..3,0.0713,25.4961,0.0028,-8664.368955,OG0004082,M0
10..12,0.1688,60.376,0.0028,-8664.368955,OG0004082,M0
12..5,0.0819,29.2944,0.0028,-8664.368955,OG0004082,M0
12..6,0.1375,49.1802,0.0028,-8664.368955,OG0004082,M0
9..4,0.095,33.978,0.0028,-8664.368955,OG0004082,M0
8..7,0.1538,54.9925,0.0028,-8664.368955,OG0004082,M0
8..1,0.3584,67.2123,0.0053,-15416.760287,OG0004088,M0
8..9,0.0862,16.1651,0.0053,-15416.760287,OG0004088,M0
9..10,0.0553,10.3625,0.0053,-15416.760287,OG0004088,M0
10..11,0.1715,32.1642,0.0053,-15416.760287,OG0004088,M0
11..2,0.1311,24.5825,0.0053,-15416.760287,OG0004088,M0
11..3,0.176,32.9978,0.0053,-15416.760287,OG0004088,M0
10..4,0.2032,38.1068,0.0053,-15416.760287,OG0004088,M0
9..12,0.128,23.9989,0.0053,-15416.760287,OG0004088,M0
12..5,0.2902,54.4266,0.0053,-15416.760287,OG0004088,M0
12..6,0.2564,48.0805,0.0053,-15416.760287,OG0004088,M0
8..7,0.2609,48.9315,0.0053,-15416.760287,OG0004088,M0
8..1,0.2023,3.044,0.0665,-15909.349908,OG0004085,M0
8..9,0.1188,1.7868,0.0665,-15909.349908,OG0004085,M0
9..10,0.044,0.6613,0.0665,-15909.349908,OG0004085,M0
10..11,0.0947,1.4245,0.0665,-15909.349908,OG0004085,M0
11..2,0.1357,2.0418,0.0665,-15909.349908,OG0004085,M0
11..3,0.2324,3.4971,0.0665,-15909.349908,OG0004085,M0
10..4,0.1892,2.8459,0.0665,-15909.349908,OG0004085,M0
9..12,0.1276,1.919,0.0665,-15909.349908,OG0004085,M0
12..5,0.1449,2.1797,0.0665,-15909.349908,OG0004085,M0
12..6,0.1417,2.1322,0.0665,-15909.349908,OG0004085,M0
8..7,0.2107,3.1696,0.0665,-15909.349908,OG0004085,M0
8..1,0.1856,1.6125,0.1151,-9010.565182,OG0004084,M0
8..9,0.0554,0.4814,0.1151,-9010.565182,OG0004084,M0
9..10,0.0214,0.1857,0.1151,-9010.565182,OG0004084,M0
10..11,0.0651,0.5661,0.1151,-9010.565182,OG0004084,M0
11..2,0.0788,0.6848,0.1151,-9010.565182,OG0004084,M0
11..3,0.1081,0.9394,0.1151,-9010.565182,OG0004084,M0
10..12,0.0677,0.5885,0.1151,-9010.565182,OG0004084,M0
12..5,0.1265,1.0989,0.1151,-9010.565182,OG0004084,M0
12..6,0.1017,0.8835,0.1151,-9010.565182,OG0004084,M0
9..4,0.0858,0.7457,0.1151,-9010.565182,OG0004084,M0
8..7,0.1277,1.1094,0.1151,-9010.565182,OG0004084,M0
8..1,0.1027,1.2074,0.0851,-6046.344726,OG0004093,M0
8..9,0.0285,0.3356,0.0851,-6046.344726,OG0004093,M0
9..10,0.0502,0.5906,0.0851,-6046.344726,OG0004093,M0
10..2,0.0383,0.4502,0.0851,-6046.344726,OG0004093,M0
10..3,0.0461,0.5417,0.0851,-6046.344726,OG0004093,M0
9..4,0.0608,0.7143,0.0851,-6046.344726,OG0004093,M0
8..11,0.0212,0.2492,0.0851,-6046.344726,OG0004093,M0
11..12,0.0951,1.1182,0.0851,-6046.344726,OG0004093,M0
12..5,0.0534,0.6275,0.0851,-6046.344726,OG0004093,M0
12..6,0.0813,0.9556,0.0851,-6046.344726,OG0004093,M0
11..7,0.1015,1.1934,0.0851,-6046.344726,OG0004093,M0
8..1,0.2222,38.0816,0.0058,-13691.839851,OG0004072,M0
8..9,0.0606,10.3854,0.0058,-13691.839851,OG0004072,M0
9..10,0.0545,9.3442,0.0058,-13691.839851,OG0004072,M0
10..11,0.1145,19.6257,0.0058,-13691.839851,OG0004072,M0
11..2,0.1075,18.422,0.0058,-13691.839851,OG0004072,M0
11..3,0.1139,19.5277,0.0058,-13691.839851,OG0004072,M0
10..12,0.1423,24.3854,0.0058,-13691.839851,OG0004072,M0
12..5,0.1534,26.2884,0.0058,-13691.839851,OG0004072,M0
12..6,0.1219,20.8965,0.0058,-13691.839851,OG0004072,M0
9..4,0.1828,31.3352,0.0058,-13691.839851,OG0004072,M0
8..7,0.2565,43.954,0.0058,-13691.839851,OG0004072,M0
8..1,0.1433,40.0129,0.0036,-9991.868182,OG0004078,M0
8..9,0.0524,14.6286,0.0036,-9991.868182,OG0004078,M0
9..10,0.1147,32.0286,0.0036,-9991.868182,OG0004078,M0
10..2,0.1284,35.8693,0.0036,-9991.868182,OG0004078,M0
10..3,0.2036,56.8552,0.0036,-9991.868182,OG0004078,M0
9..11,0.0407,11.3765,0.0036,-9991.868182,OG0004078,M0
11..4,0.1499,41.8816,0.0036,-9991.868182,OG0004078,M0
11..12,0.0884,24.6813,0.0036,-9991.868182,OG0004078,M0
12..5,0.1903,53.1579,0.0036,-9991.868182,OG0004078,M0
12..6,0.1469,41.0194,0.0036,-9991.868182,OG0004078,M0
8..7,0.1437,40.1334,0.0036,-9991.868182,OG0004078,M0
8..1,0.1542,2.6692,0.0578,-7101.57573,OG0004065,M0
8..9,0.1309,2.2662,0.0578,-7101.57573,OG0004065,M0
9..10,0.0689,1.1927,0.0578,-7101.57573,OG0004065,M0
10..2,0.1857,3.2146,0.0578,-7101.57573,OG0004065,M0
10..3,0.1994,3.4525,0.0578,-7101.57573,OG0004065,M0
9..11,0.0553,0.9565,0.0578,-7101.57573,OG0004065,M0
11..4,0.1873,3.243,0.0578,-7101.57573,OG0004065,M0
11..12,0.1191,2.062,0.0578,-7101.57573,OG0004065,M0
12..5,0.1251,2.1657,0.0578,-7101.57573,OG0004065,M0
12..6,0.113,1.9568,0.0578,-7101.57573,OG0004065,M0
8..7,0.1227,2.1242,0.0578,-7101.57573,OG0004065,M0
8..1,0.3057,70.364,0.0043,-4311.983449,OG0004091,M0
8..9,0.0782,18.001,0.0043,-4311.983449,OG0004091,M0
9..10,0.0873,20.1003,0.0043,-4311.983449,OG0004091,M0
10..2,0.0928,21.3613,0.0043,-4311.983449,OG0004091,M0
10..3,0.2114,48.6581,0.0043,-4311.983449,OG0004091,M0
9..11,0.0282,6.4992,0.0043,-4311.983449,OG0004091,M0
11..4,0.1806,41.5698,0.0043,-4311.983449,OG0004091,M0
11..12,0.2863,65.8969,0.0043,-4311.983449,OG0004091,M0
12..5,0.0799,18.3869,0.0043,-4311.983449,OG0004091,M0
12..6,0.1642,37.7966,0.0043,-4311.983449,OG0004091,M0
8..7,0.2686,61.8254,0.0043,-4311.983449,OG0004091,M0
8..1,0.1432,19.8413,0.0072,-8568.028864,OG0004074,M0
8..9,0.0514,7.1258,0.0072,-8568.028864,OG0004074,M0
9..10,0.0478,6.6271,0.0072,-8568.028864,OG0004074,M0
10..11,0.0962,13.3309,0.0072,-8568.028864,OG0004074,M0
11..2,0.0851,11.794,0.0072,-8568.028864,OG0004074,M0
11..3,0.1026,14.2098,0.0072,-8568.028864,OG0004074,M0
10..12,0.1304,18.0647,0.0072,-8568.028864,OG0004074,M0
12..5,0.1709,23.6738,0.0072,-8568.028864,OG0004074,M0
12..6,0.0914,12.6579,0.0072,-8568.028864,OG0004074,M0
9..4,0.1062,14.712,0.0072,-8568.028864,OG0004074,M0
8..7,0.1227,17.0037,0.0072,-8568.028864,OG0004074,M0
8..1,0.2078,59.9917,0.0035,-21084.543925,OG0004120,M0
8..9,0.0619,17.8845,0.0035,-21084.543925,OG0004120,M0
9..10,0.0574,16.5662,0.0035,-21084.543925,OG0004120,M0
10..11,0.0964,27.822,0.0035,-21084.543925,OG0004120,M0
11..2,0.1817,52.45,0.0035,-21084.543925,OG0004120,M0
11..3,0.164,47.344,0.0035,-21084.543925,OG0004120,M0
10..4,0.2336,67.4418,0.0035,-21084.543925,OG0004120,M0
9..12,0.2223,64.1936,0.0035,-21084.543925,OG0004120,M0
12..5,0.2661,76.8297,0.0035,-21084.543925,OG0004120,M0
12..6,0.1577,45.541,0.0035,-21084.543925,OG0004120,M0
8..7,0.2354,67.9583,0.0035,-21084.543925,OG0004120,M0
8..1,0.1037,2.1133,0.0491,-3085.526498,OG0004069,M0
8..9,0.0202,0.4114,0.0491,-3085.526498,OG0004069,M0
9..10,0.0601,1.2244,0.0491,-3085.526498,OG0004069,M0
10..11,0.0977,1.9895,0.0491,-3085.526498,OG0004069,M0
11..2,0.075,1.5289,0.0491,-3085.526498,OG0004069,M0
11..3,0.029,0.5906,0.0491,-3085.526498,OG0004069,M0
10..12,0.0353,0.72,0.0491,-3085.526498,OG0004069,M0
12..5,0.0939,1.9127,0.0491,-3085.526498,OG0004069,M0
12..6,0.0539,1.0972,0.0491,-3085.526498,OG0004069,M0
9..7,0.0663,1.351,0.0491,-3085.526498,OG0004069,M0
8..4,0.1437,2.928,0.0491,-3085.526498,OG0004069,M0
8..1,0.3669,31.9683,0.0115,-8587.730071,OG0004070,M0
8..9,0.0577,5.0267,0.0115,-8587.730071,OG0004070,M0
9..10,0.0589,5.1304,0.0115,-8587.730071,OG0004070,M0
10..11,0.1759,15.3256,0.0115,-8587.730071,OG0004070,M0
11..2,0.1109,9.661,0.0115,-8587.730071,OG0004070,M0
11..3,0.0429,3.7341,0.0115,-8587.730071,OG0004070,M0
10..12,0.1847,16.0955,0.0115,-8587.730071,OG0004070,M0
12..5,0.1516,13.2106,0.0115,-8587.730071,OG0004070,M0
12..6,0.2396,20.8773,0.0115,-8587.730071,OG0004070,M0
9..4,0.2714,23.6488,0.0115,-8587.730071,OG0004070,M0
8..7,0.3202,27.894,0.0115,-8587.730071,OG0004070,M0
8..1,0.2784,76.6849,0.0036,-14866.170771,OG0004057,M0
8..9,0.0776,21.3698,0.0036,-14866.170771,OG0004057,M0
9..10,0.0432,11.8923,0.0036,-14866.170771,OG0004057,M0
10..11,0.077,21.2098,0.0036,-14866.170771,OG0004057,M0
11..2,0.1707,47.0062,0.0036,-14866.170771,OG0004057,M0
11..3,0.2024,55.7465,0.0036,-14866.170771,OG0004057,M0
10..12,0.1187,32.6918,0.0036,-14866.170771,OG0004057,M0
12..5,0.2164,59.6058,0.0036,-14866.170771,OG0004057,M0
12..6,0.1572,43.2834,0.0036,-14866.170771,OG0004057,M0
9..4,0.2107,58.0239,0.0036,-14866.170771,OG0004057,M0
8..7,0.1796,49.4745,0.0036,-14866.170771,OG0004057,M0
8..1,0.0915,2.4055,0.0381,-11669.240595,OG0004062,M0
8..9,0.0563,1.4803,0.0381,-11669.240595,OG0004062,M0
9..10,0.0261,0.6852,0.0381,-11669.240595,OG0004062,M0
10..11,0.0646,1.6984,0.0381,-11669.240595,OG0004062,M0
11..2,0.0391,1.0268,0.0381,-11669.240595,OG0004062,M0
11..3,0.0538,1.4141,0.0381,-11669.240595,OG0004062,M0
10..12,0.0501,1.317,0.0381,-11669.240595,OG0004062,M0
12..5,0.0757,1.988,0.0381,-11669.240595,OG0004062,M0
12..6,0.0685,1.7997,0.0381,-11669.240595,OG0004062,M0
9..4,0.0702,1.8459,0.0381,-11669.240595,OG0004062,M0
8..7,0.1021,2.6833,0.0381,-11669.240595,OG0004062,M0
8..1,0.1158,61.827,0.0019,-4987.829269,OG0004098,M0
8..9,0.0145,7.7416,0.0019,-4987.829269,OG0004098,M0
9..10,0.018,9.5921,0.0019,-4987.829269,OG0004098,M0
10..11,0.0727,38.7943,0.0019,-4987.829269,OG0004098,M0
11..2,0.0454,24.2442,0.0019,-4987.829269,OG0004098,M0
11..3,0.049,26.1464,0.0019,-4987.829269,OG0004098,M0
10..4,0.0907,48.4343,0.0019,-4987.829269,OG0004098,M0
9..12,0.0661,35.2627,0.0019,-4987.829269,OG0004098,M0
12..5,0.0598,31.9321,0.0019,-4987.829269,OG0004098,M0
12..6,0.041,21.8916,0.0019,-4987.829269,OG0004098,M0
8..7,0.073,38.9917,0.0019,-4987.829269,OG0004098,M0
8..1,0.0781,1.2699,0.0615,-14960.876531,OG0004116,M0
8..9,0.0402,0.6539,0.0615,-14960.876531,OG0004116,M0
9..10,0.0168,0.2727,0.0615,-14960.876531,OG0004116,M0
10..11,0.0291,0.4737,0.0615,-14960.876531,OG0004116,M0
11..2,0.0355,0.5763,0.0615,-14960.876531,OG0004116,M0
11..3,0.0634,1.0304,0.0615,-14960.876531,OG0004116,M0
10..12,0.0644,1.046,0.0615,-14960.876531,OG0004116,M0
12..5,0.0359,0.5837,0.0615,-14960.876531,OG0004116,M0
12..6,0.0497,0.8072,0.0615,-14960.876531,OG0004116,M0
9..4,0.0545,0.8864,0.0615,-14960.876531,OG0004116,M0
8..7,0.0684,1.1118,0.0615,-14960.876531,OG0004116,M0
8..1,0.0839,1.5041,0.0558,-2848.407897,OG0004118,M0
8..9,0.0196,0.3517,0.0558,-2848.407897,OG0004118,M0
9..10,0.0106,0.1904,0.0558,-2848.407897,OG0004118,M0
10..11,0.0483,0.8665,0.0558,-2848.407897,OG0004118,M0
11..2,0.0258,0.462,0.0558,-2848.407897,OG0004118,M0
11..3,0.0521,0.9334,0.0558,-2848.407897,OG0004118,M0
10..4,0.043,0.7703,0.0558,-2848.407897,OG0004118,M0
9..7,0.0712,1.2775,0.0558,-2848.407897,OG0004118,M0
8..12,0.0289,0.5186,0.0558,-2848.407897,OG0004118,M0
12..5,0.0633,1.1357,0.0558,-2848.407897,OG0004118,M0
12..6,0.0445,0.7988,0.0558,-2848.407897,OG0004118,M0
8..1,0.0462,0.9669,0.0478,-6647.163142,OG0004112,M0
8..9,0.0282,0.5901,0.0478,-6647.163142,OG0004112,M0
9..10,0.0187,0.3905,0.0478,-6647.163142,OG0004112,M0
10..11,0.032,0.6701,0.0478,-6647.163142,OG0004112,M0
11..2,0.0237,0.4954,0.0478,-6647.163142,OG0004112,M0
11..3,0.0448,0.937,0.0478,-6647.163142,OG0004112,M0
10..12,0.0283,0.592,0.0478,-6647.163142,OG0004112,M0
12..5,0.029,0.6061,0.0478,-6647.163142,OG0004112,M0
12..6,0.0414,0.8653,0.0478,-6647.163142,OG0004112,M0
9..4,0.0909,1.9017,0.0478,-6647.163142,OG0004112,M0
8..7,0.0601,1.2573,0.0478,-6647.163142,OG0004112,M0
8..1,0.1166,2.3961,0.0486,-23131.095837,OG0004061,M0
8..9,0.0489,1.0054,0.0486,-23131.095837,OG0004061,M0
9..10,0.0456,0.937,0.0486,-23131.095837,OG0004061,M0
10..11,0.069,1.4183,0.0486,-23131.095837,OG0004061,M0
11..2,0.0503,1.0337,0.0486,-23131.095837,OG0004061,M0
11..3,0.0697,1.4329,0.0486,-23131.095837,OG0004061,M0
10..12,0.0956,1.9648,0.0486,-23131.095837,OG0004061,M0
12..5,0.082,1.685,0.0486,-23131.095837,OG0004061,M0
12..6,0.0901,1.8528,0.0486,-23131.095837,OG0004061,M0
9..4,0.0892,1.8334,0.0486,-23131.095837,OG0004061,M0
8..7,0.105,2.158,0.0486,-23131.095837,OG0004061,M0
8..1,0.1897,29.2602,0.0065,-4829.132924,OG0004052,M0
8..9,0.1137,17.5431,0.0065,-4829.132924,OG0004052,M0
9..2,0.1848,28.5015,0.0065,-4829.132924,OG0004052,M0
9..3,0.2171,33.4794,0.0065,-4829.132924,OG0004052,M0
8..10,0.0506,7.8046,0.0065,-4829.132924,OG0004052,M0
10..11,0.0424,6.5325,0.0065,-4829.132924,OG0004052,M0
11..4,0.2149,33.1462,0.0065,-4829.132924,OG0004052,M0
11..12,0.1501,23.152,0.0065,-4829.132924,OG0004052,M0
12..5,0.106,16.3486,0.0065,-4829.132924,OG0004052,M0
12..6,0.136,20.9759,0.0065,-4829.132924,OG0004052,M0
10..7,0.448,69.0953,0.0065,-4829.132924,OG0004052,M0
8..1,0.0957,1.3972,0.0685,-3541.905659,OG0004111,M0
8..9,0.0164,0.2389,0.0685,-3541.905659,OG0004111,M0
9..10,0.0157,0.2299,0.0685,-3541.905659,OG0004111,M0
10..11,0.0177,0.2578,0.0685,-3541.905659,OG0004111,M0
11..2,0.0538,0.7848,0.0685,-3541.905659,OG0004111,M0
11..3,0.0536,0.7832,0.0685,-3541.905659,OG0004111,M0
10..12,0.1771,2.586,0.0685,-3541.905659,OG0004111,M0
12..5,0.1017,1.4853,0.0685,-3541.905659,OG0004111,M0
12..6,0.0853,1.2449,0.0685,-3541.905659,OG0004111,M0
9..4,0.0718,1.0481,0.0685,-3541.905659,OG0004111,M0
8..7,0.0968,1.4132,0.0685,-3541.905659,OG0004111,M0
8..1,0.2251,4.5141,0.0499,-15041.405184,OG0004056,M0
8..9,0.0453,0.9081,0.0499,-15041.405184,OG0004056,M0
9..10,0.0401,0.8037,0.0499,-15041.405184,OG0004056,M0
10..11,0.102,2.0443,0.0499,-15041.405184,OG0004056,M0
11..2,0.1168,2.3423,0.0499,-15041.405184,OG0004056,M0
11..3,0.1401,2.8096,0.0499,-15041.405184,OG0004056,M0
10..4,0.1831,3.6708,0.0499,-15041.405184,OG0004056,M0
9..12,0.1475,2.9581,0.0499,-15041.405184,OG0004056,M0
12..5,0.197,3.95,0.0499,-15041.405184,OG0004056,M0
12..6,0.1552,3.1116,0.0499,-15041.405184,OG0004056,M0
8..7,0.1711,3.4309,0.0499,-15041.405184,OG0004056,M0
8..1,0.19,3.6037,0.0527,-9615.35655,OG0004059,M0
8..9,0.0638,1.2106,0.0527,-9615.35655,OG0004059,M0
9..10,0.0563,1.0679,0.0527,-9615.35655,OG0004059,M0
10..11,0.0649,1.2314,0.0527,-9615.35655,OG0004059,M0
11..2,0.0472,0.8961,0.0527,-9615.35655,OG0004059,M0
11..3,0.3005,5.7001,0.0527,-9615.35655,OG0004059,M0
10..12,0.1054,2.0001,0.0527,-9615.35655,OG0004059,M0
12..5,0.1414,2.6821,0.0527,-9615.35655,OG0004059,M0
12..6,0.149,2.8264,0.0527,-9615.35655,OG0004059,M0
9..4,0.1783,3.383,0.0527,-9615.35655,OG0004059,M0
8..7,0.1641,3.1128,0.0527,-9615.35655,OG0004059,M0
8..1,0.058,2.1508,0.027,-5659.22318,OG0004108,M0
8..9,0.0156,0.5794,0.027,-5659.22318,OG0004108,M0
9..10,0.0102,0.3767,0.027,-5659.22318,OG0004108,M0
10..11,0.0215,0.7983,0.027,-5659.22318,OG0004108,M0
11..2,0.0363,1.345,0.027,-5659.22318,OG0004108,M0
11..3,0.0268,0.9956,0.027,-5659.22318,OG0004108,M0
10..12,0.0317,1.1753,0.027,-5659.22318,OG0004108,M0
12..5,0.0177,0.6578,0.027,-5659.22318,OG0004108,M0
12..6,0.0255,0.9474,0.027,-5659.22318,OG0004108,M0
9..4,0.0226,0.8378,0.027,-5659.22318,OG0004108,M0
8..7,0.0344,1.2746,0.027,-5659.22318,OG0004108,M0
8..1,0.1652,1.9514,0.0847,-11391.26251,OG0004060,M0
8..9,0.064,0.7564,0.0847,-11391.26251,OG0004060,M0
9..10,0.0476,0.5621,0.0847,-11391.26251,OG0004060,M0
10..2,0.0507,0.5989,0.0847,-11391.26251,OG0004060,M0
10..3,0.0562,0.6634,0.0847,-11391.26251,OG0004060,M0
9..11,0.0153,0.1808,0.0847,-11391.26251,OG0004060,M0
11..4,0.0724,0.8555,0.0847,-11391.26251,OG0004060,M0
11..12,0.0798,0.9421,0.0847,-11391.26251,OG0004060,M0
12..5,0.095,1.1226,0.0847,-11391.26251,OG0004060,M0
12..6,0.089,1.0511,0.0847,-11391.26251,OG0004060,M0
8..7,0.1333,1.5745,0.0847,-11391.26251,OG0004060,M0
8..1,0.1897,62.331,0.003,-8310.47796,OG0004102,M0
8..9,0.0686,22.5208,0.003,-8310.47796,OG0004102,M0
9..10,0.0397,13.0529,0.003,-8310.47796,OG0004102,M0
10..11,0.0737,24.2253,0.003,-8310.47796,OG0004102,M0
11..2,0.1113,36.5664,0.003,-8310.47796,OG0004102,M0
11..3,0.1641,53.9172,0.003,-8310.47796,OG0004102,M0
10..12,0.0987,32.4254,0.003,-8310.47796,OG0004102,M0
12..5,0.0597,19.5957,0.003,-8310.47796,OG0004102,M0
12..6,0.086,28.2573,0.003,-8310.47796,OG0004102,M0
9..4,0.1432,47.0413,0.003,-8310.47796,OG0004102,M0
8..7,0.1247,40.9496,0.003,-8310.47796,OG0004102,M0
8..1,0.071,1.8553,0.0383,-7177.710792,OG0004087,M0
8..9,0.0464,1.2115,0.0383,-7177.710792,OG0004087,M0
9..10,0.0397,1.0377,0.0383,-7177.710792,OG0004087,M0
10..11,0.0416,1.0872,0.0383,-7177.710792,OG0004087,M0
11..2,0.067,1.7495,0.0383,-7177.710792,OG0004087,M0
11..3,0.072,1.8812,0.0383,-7177.710792,OG0004087,M0
10..12,0.0961,2.5115,0.0383,-7177.710792,OG0004087,M0
12..5,0.0473,1.236,0.0383,-7177.710792,OG0004087,M0
12..6,0.0511,1.3364,0.0383,-7177.710792,OG0004087,M0
9..4,0.0701,1.8321,0.0383,-7177.710792,OG0004087,M0
8..7,0.1182,3.0878,0.0383,-7177.710792,OG0004087,M0
8..1,0.0116,0.5149,0.0226,-4079.929961,OG0004064,M0
8..9,0.0014,0.0611,0.0226,-4079.929961,OG0004064,M0
9..10,0.006,0.2665,0.0226,-4079.929961,OG0004064,M0
10..11,0.0064,0.2817,0.0226,-4079.929961,OG0004064,M0
11..2,0.0117,0.5164,0.0226,-4079.929961,OG0004064,M0
11..3,0.0074,0.3284,0.0226,-4079.929961,OG0004064,M0
10..4,0.0104,0.4598,0.0226,-4079.929961,OG0004064,M0
9..7,0.0155,0.6851,0.0226,-4079.929961,OG0004064,M0
8..12,0.0153,0.6748,0.0226,-4079.929961,OG0004064,M0
12..5,0.0173,0.7666,0.0226,-4079.929961,OG0004064,M0
12..6,0.0154,0.6816,0.0226,-4079.929961,OG0004064,M0
8..1,0.029,1.0284,0.0282,-2224.389029,OG0004067,M0
8..9,0.0189,0.6719,0.0282,-2224.389029,OG0004067,M0
9..10,0.0034,0.1208,0.0282,-2224.389029,OG0004067,M0
10..11,0.0129,0.4578,0.0282,-2224.389029,OG0004067,M0
11..2,0.0107,0.3807,0.0282,-2224.389029,OG0004067,M0
11..3,0.0159,0.5626,0.0282,-2224.389029,OG0004067,M0
10..4,0.0199,0.7065,0.0282,-2224.389029,OG0004067,M0
9..12,0.0145,0.5141,0.0282,-2224.389029,OG0004067,M0
12..5,0.0136,0.4811,0.0282,-2224.389029,OG0004067,M0
12..6,0.0315,1.1159,0.0282,-2224.389029,OG0004067,M0
8..7,0.0319,1.1303,0.0282,-2224.389029,OG0004067,M0
8..1,0.0904,1.1196,0.0808,-2831.167432,OG0004122,M0
8..9,0.0216,0.2673,0.0808,-2831.167432,OG0004122,M0
9..10,0.0148,0.1836,0.0808,-2831.167432,OG0004122,M0
10..11,0.0627,0.7764,0.0808,-2831.167432,OG0004122,M0
11..2,0.0885,1.0958,0.0808,-2831.167432,OG0004122,M0
11..3,0.1634,2.0234,0.0808,-2831.167432,OG0004122,M0
10..4,0.0899,1.1136,0.0808,-2831.167432,OG0004122,M0
9..12,0.038,0.4709,0.0808,-2831.167432,OG0004122,M0
12..5,0.084,1.0397,0.0808,-2831.167432,OG0004122,M0
12..6,0.077,0.9531,0.0808,-2831.167432,OG0004122,M0
8..7,0.0729,0.9023,0.0808,-2831.167432,OG0004122,M0
8..1,0.0899,1.4682,0.0612,-6978.723916,OG0004125,M0
8..9,0.0224,0.3662,0.0612,-6978.723916,OG0004125,M0
9..10,0.0202,0.3295,0.0612,-6978.723916,OG0004125,M0
10..11,0.042,0.6852,0.0612,-6978.723916,OG0004125,M0
11..2,0.0646,1.0556,0.0612,-6978.723916,OG0004125,M0
11..3,0.0328,0.5352,0.0612,-6978.723916,OG0004125,M0
10..7,0.1089,1.7778,0.0612,-6978.723916,OG0004125,M0
9..4,0.1293,2.1121,0.0612,-6978.723916,OG0004125,M0
8..12,0.0879,1.4359,0.0612,-6978.723916,OG0004125,M0
12..5,0.0969,1.5821,0.0612,-6978.723916,OG0004125,M0
12..6,0.1449,2.3656,0.0612,-6978.723916,OG0004125,M0
8..1,0.1469,6.2118,0.0236,-5300.03758,OG0004083,M0
8..9,0.1049,4.4353,0.0236,-5300.03758,OG0004083,M0
9..10,0.1264,5.3465,0.0236,-5300.03758,OG0004083,M0
10..2,0.0179,0.7561,0.0236,-5300.03758,OG0004083,M0
10..3,0.0136,0.5756,0.0236,-5300.03758,OG0004083,M0
9..11,0.0562,2.3772,0.0236,-5300.03758,OG0004083,M0
11..4,0.1408,5.9538,0.0236,-5300.03758,OG0004083,M0
11..12,0.205,8.6711,0.0236,-5300.03758,OG0004083,M0
12..5,0.0995,4.2069,0.0236,-5300.03758,OG0004083,M0
12..6,0.041,1.7329,0.0236,-5300.03758,OG0004083,M0
8..7,0.0691,2.9217,0.0236,-5300.03758,OG0004083,M0
8..1,0.2354,4.4958,0.0524,-14383.880098,OG0004123,M0
8..9,0.1076,2.0551,0.0524,-14383.880098,OG0004123,M0
9..10,0.0524,1.0004,0.0524,-14383.880098,OG0004123,M0
10..11,0.087,1.6606,0.0524,-14383.880098,OG0004123,M0
11..2,0.0941,1.7978,0.0524,-14383.880098,OG0004123,M0
11..3,0.1091,2.0836,0.0524,-14383.880098,OG0004123,M0
10..12,0.1474,2.815,0.0524,-14383.880098,OG0004123,M0
12..5,0.106,2.0243,0.0524,-14383.880098,OG0004123,M0
12..6,0.1136,2.1686,0.0524,-14383.880098,OG0004123,M0
9..4,0.1492,2.8498,0.0524,-14383.880098,OG0004123,M0
8..7,0.1817,3.4702,0.0524,-14383.880098,OG0004123,M0
8..1,0.1263,56.6117,0.0022,-3803.026275,OG0004131,M0
8..9,0.0498,22.3487,0.0022,-3803.026275,OG0004131,M0
9..10,0.0366,16.4285,0.0022,-3803.026275,OG0004131,M0
10..11,0.0865,38.764,0.0022,-3803.026275,OG0004131,M0
11..2,0.0976,43.7718,0.0022,-3803.026275,OG0004131,M0
11..3,0.0734,32.8987,0.0022,-3803.026275,OG0004131,M0
10..12,0.1503,67.3772,0.0022,-3803.026275,OG0004131,M0
12..5,0.1264,56.6562,0.0022,-3803.026275,OG0004131,M0
12..6,0.096,43.0585,0.0022,-3803.026275,OG0004131,M0
9..7,0.123,55.17,0.0022,-3803.026275,OG0004131,M0
8..4,0.0626,28.0689,0.0022,-3803.026275,OG0004131,M0
8..1,0.2993,50.1946,0.006,-24257.564861,OG0004143,M0
8..9,0.0528,8.8568,0.006,-24257.564861,OG0004143,M0
9..10,0.1749,29.3317,0.006,-24257.564861,OG0004143,M0
10..11,0.3533,59.2558,0.006,-24257.564861,OG0004143,M0
11..2,0.3725,62.4659,0.006,-24257.564861,OG0004143,M0
11..3,0.4385,73.5394,0.006,-24257.564861,OG0004143,M0
10..12,0.3435,57.6136,0.006,-24257.564861,OG0004143,M0
12..5,0.2999,50.2954,0.006,-24257.564861,OG0004143,M0
12..6,0.2585,43.3531,0.006,-24257.564861,OG0004143,M0
9..4,0.3819,64.0497,0.006,-24257.564861,OG0004143,M0
8..7,0.3935,65.9899,0.006,-24257.564861,OG0004143,M0
8..1,0.1933,17.786,0.0109,-8766.357458,OG0004154,M0
8..9,0.0876,8.0618,0.0109,-8766.357458,OG0004154,M0
9..10,0.0457,4.2034,0.0109,-8766.357458,OG0004154,M0
10..11,0.1165,10.7223,0.0109,-8766.357458,OG0004154,M0
