branch,dN,dS,omega,lnL,SOG,Model
12..4,1.2165,63.4655,0.0192,-11044.324554,OG0004203,M0
12..5,0.1106,5.7704,0.0192,-11044.324554,OG0004203,M0
11..6,0.1197,6.2471,0.0192,-11044.324554,OG0004203,M0
8..7,0.1699,8.8614,0.0192,-11044.324554,OG0004203,M0
8..1,0.1656,1.9885,0.0833,-4817.107556,OG0004128,M0
8..9,0.0365,0.4384,0.0833,-4817.107556,OG0004128,M0
9..10,0.0404,0.4852,0.0833,-4817.107556,OG0004128,M0
10..11,0.0894,1.0737,0.0833,-4817.107556,OG0004128,M0
11..2,0.0648,0.7779,0.0833,-4817.107556,OG0004128,M0
11..3,0.0531,0.6376,0.0833,-4817.107556,OG0004128,M0
10..4,0.1399,1.6802,0.0833,-4817.107556,OG0004128,M0
9..7,0.1779,2.1366,0.0833,-4817.107556,OG0004128,M0
8..12,0.1446,1.7362,0.0833,-4817.107556,OG0004128,M0
12..5,0.1398,1.6794,0.0833,-4817.107556,OG0004128,M0
12..6,0.1542,1.8513,0.0833,-4817.107556,OG0004128,M0
8..1,0.2413,48.4351,0.005,-20334.319203,OG0004207,M0
8..9,0.0763,15.3092,0.005,-20334.319203,OG0004207,M0
9..10,0.0595,11.9474,0.005,-20334.319203,OG0004207,M0
10..11,0.1205,24.1808,0.005,-20334.319203,OG0004207,M0
11..2,0.1272,25.5268,0.005,-20334.319203,OG0004207,M0
11..3,0.0934,18.7462,0.005,-20334.319203,OG0004207,M0
10..12,0.1291,25.9144,0.005,-20334.319203,OG0004207,M0
12..5,0.1202,24.1367,0.005,-20334.319203,OG0004207,M0
12..6,0.1666,33.4382,0.005,-20334.319203,OG0004207,M0
9..4,0.1547,31.0603,0.005,-20334.319203,OG0004207,M0
8..7,0.2524,50.6641,0.005,-20334.319203,OG0004207,M0
8..1,0.1139,1.4727,0.0774,-5310.303402,OG0004208,M0
8..9,0.0393,0.5077,0.0774,-5310.303402,OG0004208,M0
9..10,0.0316,0.4084,0.0774,-5310.303402,OG0004208,M0
10..11,0.0609,0.7873,0.0774,-5310.303402,OG0004208,M0
11..2,0.0801,1.0356,0.0774,-5310.303402,OG0004208,M0
11..3,0.0731,0.9445,0.0774,-5310.303402,OG0004208,M0
10..12,0.0934,1.2066,0.0774,-5310.303402,OG0004208,M0
12..5,0.0708,0.9152,0.0774,-5310.303402,OG0004208,M0
12..6,0.0613,0.792,0.0774,-5310.303402,OG0004208,M0
9..4,0.0945,1.2219,0.0774,-5310.303402,OG0004208,M0
8..7,0.1062,1.3732,0.0774,-5310.303402,OG0004208,M0
8..1,0.1133,2.3849,0.0475,-6964.771883,OG0004214,M0
8..9,0.0497,1.0461,0.0475,-6964.771883,OG0004214,M0
9..10,0.0138,0.2912,0.0475,-6964.771883,OG0004214,M0
10..11,0.0225,0.474,0.0475,-6964.771883,OG0004214,M0
11..2,0.0324,0.6822,0.0475,-6964.771883,OG0004214,M0
11..3,0.0342,0.7198,0.0475,-6964.771883,OG0004214,M0
10..12,0.0848,1.7848,0.0475,-6964.771883,OG0004214,M0
12..5,0.0392,0.8253,0.0475,-6964.771883,OG0004214,M0
12..6,0.0384,0.8077,0.0475,-6964.771883,OG0004214,M0
9..4,0.052,1.0935,0.0475,-6964.771883,OG0004214,M0
8..7,0.0931,1.958,0.0475,-6964.771883,OG0004214,M0
8..1,0.234,42.3149,0.0055,-9892.897416,OG0004202,M0
8..9,0.0411,7.4231,0.0055,-9892.897416,OG0004202,M0
9..10,0.0524,9.4769,0.0055,-9892.897416,OG0004202,M0
10..2,0.1729,31.2647,0.0055,-9892.897416,OG0004202,M0
10..3,0.1851,33.4628,0.0055,-9892.897416,OG0004202,M0
9..11,0.1312,23.7205,0.0055,-9892.897416,OG0004202,M0
11..5,0.3459,62.5456,0.0055,-9892.897416,OG0004202,M0
11..6,0.1873,33.8735,0.0055,-9892.897416,OG0004202,M0
8..12,0.0362,6.5472,0.0055,-9892.897416,OG0004202,M0
12..4,0.2569,46.4542,0.0055,-9892.897416,OG0004202,M0
12..7,0.1528,27.6227,0.0055,-9892.897416,OG0004202,M0
8..1,0.1302,2.1747,0.0598,-7640.234812,OG0003828,M2
8..9,0.0264,0.2988,0.0885,-7640.234812,OG0003828,M2
9..10,0.03,0.3388,0.0885,-7640.234812,OG0003828,M2
10..11,0.0564,0.6371,0.0885,-7640.234812,OG0003828,M2
11..2,0.0621,0.7014,0.0885,-7640.234812,OG0003828,M2
11..3,0.076,1.2704,0.0598,-7640.234812,OG0003828,M2
10..12,0.1143,1.2923,0.0885,-7640.234812,OG0003828,M2
12..5,0.1036,1.1712,0.0885,-7640.234812,OG0003828,M2
12..6,0.0762,1.2725,0.0598,-7640.234812,OG0003828,M2
9..4,0.1054,1.1912,0.0885,-7640.234812,OG0003828,M2
8..7,0.1489,2.4875,0.0598,-7640.234812,OG0003828,M2
8..1,0.2595,5.427,0.0478,-15315.352583,OG0004201,M0
8..9,0.0318,0.6643,0.0478,-15315.352583,OG0004201,M0
9..10,0.0755,1.5795,0.0478,-15315.352583,OG0004201,M0
10..2,0.0413,0.8632,0.0478,-15315.352583,OG0004201,M0
10..3,0.0669,1.3985,0.0478,-15315.352583,OG0004201,M0
9..11,0.0787,1.6468,0.0478,-15315.352583,OG0004201,M0
11..5,0.0512,1.0711,0.0478,-15315.352583,OG0004201,M0
11..6,0.0914,1.9113,0.0478,-15315.352583,OG0004201,M0
8..12,0.022,0.4601,0.0478,-15315.352583,OG0004201,M0
12..4,0.0655,1.3706,0.0478,-15315.352583,OG0004201,M0
12..7,0.1464,3.0615,0.0478,-15315.352583,OG0004201,M0
8..1,0.1062,2.3179,0.0458,-5798.311776,OG0004194,M0
8..9,0.0484,1.0557,0.0458,-5798.311776,OG0004194,M0
9..10,0.025,0.5465,0.0458,-5798.311776,OG0004194,M0
10..11,0.0557,1.2161,0.0458,-5798.311776,OG0004194,M0
11..2,0.0468,1.0202,0.0458,-5798.311776,OG0004194,M0
11..3,0.0419,0.9142,0.0458,-5798.311776,OG0004194,M0
10..4,0.099,2.16,0.0458,-5798.311776,OG0004194,M0
9..12,0.0351,0.7668,0.0458,-5798.311776,OG0004194,M0
12..5,0.0695,1.5157,0.0458,-5798.311776,OG0004194,M0
12..6,0.0894,1.9494,0.0458,-5798.311776,OG0004194,M0
8..7,0.1,2.1806,0.0458,-5798.311776,OG0004194,M0
8..1,0.174,3.8483,0.0452,-4155.109807,OG0004216,M0
8..9,0.074,1.6355,0.0452,-4155.109807,OG0004216,M0
9..10,0.0473,1.045,0.0452,-4155.109807,OG0004216,M0
10..11,0.0739,1.6335,0.0452,-4155.109807,OG0004216,M0
11..2,0.0522,1.1552,0.0452,-4155.109807,OG0004216,M0
11..3,0.0758,1.6761,0.0452,-4155.109807,OG0004216,M0
10..12,0.0747,1.6521,0.0452,-4155.109807,OG0004216,M0
12..5,0.1182,2.6141,0.0452,-4155.109807,OG0004216,M0
12..6,0.1077,2.3809,0.0452,-4155.109807,OG0004216,M0
9..4,0.1221,2.7008,0.0452,-4155.109807,OG0004216,M0
8..7,0.1156,2.5557,0.0452,-4155.109807,OG0004216,M0
8..1,0.1179,2.8396,0.0415,-16994.011154,OG0004205,M0
8..9,0.0498,1.1991,0.0415,-16994.011154,OG0004205,M0
9..10,0.0477,1.1479,0.0415,-16994.011154,OG0004205,M0
10..11,0.0835,2.0108,0.0415,-16994.011154,OG0004205,M0
11..2,0.0409,0.9844,0.0415,-16994.011154,OG0004205,M0
11..3,0.0857,2.0639,0.0415,-16994.011154,OG0004205,M0
10..12,0.1003,2.4154,0.0415,-16994.011154,OG0004205,M0
12..5,0.1266,3.0493,0.0415,-16994.011154,OG0004205,M0
12..6,0.1144,2.7548,0.0415,-16994.011154,OG0004205,M0
9..4,0.1141,2.7488,0.0415,-16994.011154,OG0004205,M0
8..7,0.1115,2.6852,0.0415,-16994.011154,OG0004205,M0
8..1,0.0245,0.7107,0.0345,-2488.216897,OG0004195,M0
8..9,0.0149,0.4332,0.0345,-2488.216897,OG0004195,M0
9..10,0.0229,0.6648,0.0345,-2488.216897,OG0004195,M0
10..2,0.0155,0.4489,0.0345,-2488.216897,OG0004195,M0
10..3,0.0277,0.8027,0.0345,-2488.216897,OG0004195,M0
9..4,0.0249,0.7225,0.0345,-2488.216897,OG0004195,M0
8..11,0.0115,0.3323,0.0345,-2488.216897,OG0004195,M0
11..12,0.0189,0.5492,0.0345,-2488.216897,OG0004195,M0
12..5,0.0177,0.5127,0.0345,-2488.216897,OG0004195,M0
12..6,0.0293,0.8495,0.0345,-2488.216897,OG0004195,M0
11..7,0.0348,1.0103,0.0345,-2488.216897,OG0004195,M0
8..1,0.1226,1.689,0.0726,-8651.970634,OG0004204,M0
8..9,0.0249,0.3431,0.0726,-8651.970634,OG0004204,M0
9..10,0.0284,0.391,0.0726,-8651.970634,OG0004204,M0
10..11,0.0465,0.6402,0.0726,-8651.970634,OG0004204,M0
11..2,0.0678,0.9338,0.0726,-8651.970634,OG0004204,M0
11..3,0.0875,1.2056,0.0726,-8651.970634,OG0004204,M0
10..12,0.0657,0.905,0.0726,-8651.970634,OG0004204,M0
12..5,0.0751,1.034,0.0726,-8651.970634,OG0004204,M0
12..6,0.0746,1.0273,0.0726,-8651.970634,OG0004204,M0
9..4,0.0828,1.1399,0.0726,-8651.970634,OG0004204,M0
8..7,0.1381,1.9025,0.0726,-8651.970634,OG0004204,M0
8..1,0.104,1.2592,0.0826,-6686.905061,OG0004198,M0
8..9,0.0669,0.8107,0.0826,-6686.905061,OG0004198,M0
9..10,0.0443,0.5371,0.0826,-6686.905061,OG0004198,M0
10..11,0.079,0.9573,0.0826,-6686.905061,OG0004198,M0
11..2,0.0796,0.9642,0.0826,-6686.905061,OG0004198,M0
11..3,0.0687,0.8325,0.0826,-6686.905061,OG0004198,M0
10..4,0.1174,1.4216,0.0826,-6686.905061,OG0004198,M0
9..12,0.0761,0.9217,0.0826,-6686.905061,OG0004198,M0
12..5,0.1185,1.4346,0.0826,-6686.905061,OG0004198,M0
12..6,0.1262,1.5279,0.0826,-6686.905061,OG0004198,M0
8..7,0.1842,2.2305,0.0826,-6686.905061,OG0004198,M0
8..1,0.2635,26.898,0.0098,-11931.638074,OG0004219,M0
8..9,0.1715,17.5044,0.0098,-11931.638074,OG0004219,M0
9..10,0.1532,15.6395,0.0098,-11931.638074,OG0004219,M0
10..11,0.361,36.8575,0.0098,-11931.638074,OG0004219,M0
11..2,0.6573,67.1039,0.0098,-11931.638074,OG0004219,M0
11..3,0.6058,61.8538,0.0098,-11931.638074,OG0004219,M0
10..12,0.3914,39.9632,0.0098,-11931.638074,OG0004219,M0
12..5,0.2664,27.2032,0.0098,-11931.638074,OG0004219,M0
12..6,0.3179,32.4527,0.0098,-11931.638074,OG0004219,M0
9..7,0.3483,35.5559,0.0098,-11931.638074,OG0004219,M0
8..4,0.3072,31.3671,0.0098,-11931.638074,OG0004219,M0
8..1,0.1248,2.889,0.0432,-15841.119085,OG0004234,M0
8..9,0.0282,0.6537,0.0432,-15841.119085,OG0004234,M0
9..10,0.0238,0.5515,0.0432,-15841.119085,OG0004234,M0
10..11,0.0371,0.8592,0.0432,-15841.119085,OG0004234,M0
11..2,0.06,1.3878,0.0432,-15841.119085,OG0004234,M0
11..3,0.1481,3.4277,0.0432,-15841.119085,OG0004234,M0
10..12,0.0999,2.3126,0.0432,-15841.119085,OG0004234,M0
12..5,0.0473,1.0955,0.0432,-15841.119085,OG0004234,M0
12..6,0.0525,1.2147,0.0432,-15841.119085,OG0004234,M0
9..4,0.0796,1.8432,0.0432,-15841.119085,OG0004234,M0
8..7,0.0845,1.9562,0.0432,-15841.119085,OG0004234,M0
8..1,0.19,7.4292,0.0256,-6085.963523,OG0004235,M0
8..9,0.0639,2.4969,0.0256,-6085.963523,OG0004235,M0
9..10,0.0339,1.3264,0.0256,-6085.963523,OG0004235,M0
10..11,0.0959,3.751,0.0256,-6085.963523,OG0004235,M0
11..2,0.0702,2.7429,0.0256,-6085.963523,OG0004235,M0
11..3,0.0543,2.1219,0.0256,-6085.963523,OG0004235,M0
10..12,0.1664,6.5061,0.0256,-6085.963523,OG0004235,M0
12..5,0.0903,3.5296,0.0256,-6085.963523,OG0004235,M0
12..6,0.0975,3.8136,0.0256,-6085.963523,OG0004235,M0
9..4,0.1455,5.6874,0.0256,-6085.963523,OG0004235,M0
8..7,0.1496,5.8474,0.0256,-6085.963523,OG0004235,M0
8..1,0.1301,1.449,0.0898,-4307.971177,OG0004229,M0
8..9,0.0471,0.5246,0.0898,-4307.971177,OG0004229,M0
9..10,0.0797,0.8875,0.0898,-4307.971177,OG0004229,M0
10..2,0.0724,0.8063,0.0898,-4307.971177,OG0004229,M0
10..3,0.0455,0.507,0.0898,-4307.971177,OG0004229,M0
9..11,0.037,0.4117,0.0898,-4307.971177,OG0004229,M0
11..4,0.1273,1.4171,0.0898,-4307.971177,OG0004229,M0
11..12,0.1069,1.1901,0.0898,-4307.971177,OG0004229,M0
12..5,0.0823,0.9167,0.0898,-4307.971177,OG0004229,M0
12..6,0.0779,0.8674,0.0898,-4307.971177,OG0004229,M0
8..7,0.1215,1.3527,0.0898,-4307.971177,OG0004229,M0
8..1,0.0617,1.5609,0.0395,-9277.459311,OG0004233,M0
8..9,0.0405,1.0256,0.0395,-9277.459311,OG0004233,M0
9..10,0.0191,0.4839,0.0395,-9277.459311,OG0004233,M0
10..11,0.0557,1.4088,0.0395,-9277.459311,OG0004233,M0
11..2,0.0321,0.8119,0.0395,-9277.459311,OG0004233,M0
11..3,0.0467,1.1811,0.0395,-9277.459311,OG0004233,M0
10..4,0.0821,2.0763,0.0395,-9277.459311,OG0004233,M0
9..12,0.0573,1.4487,0.0395,-9277.459311,OG0004233,M0
12..5,0.0348,0.8798,0.0395,-9277.459311,OG0004233,M0
12..6,0.0413,1.0438,0.0395,-9277.459311,OG0004233,M0
8..7,0.0714,1.8053,0.0395,-9277.459311,OG0004233,M0
8..1,0.0818,0.9285,0.0881,-11976.891524,OG0004221,M0
8..9,0.0362,0.4116,0.0881,-11976.891524,OG0004221,M0
9..10,0.0682,0.7747,0.0881,-11976.891524,OG0004221,M0
10..2,0.0387,0.4392,0.0881,-11976.891524,OG0004221,M0
10..3,0.0537,0.6093,0.0881,-11976.891524,OG0004221,M0
9..11,0.0566,0.6423,0.0881,-11976.891524,OG0004221,M0
11..5,0.0879,0.9984,0.0881,-11976.891524,OG0004221,M0
11..6,0.0655,0.7441,0.0881,-11976.891524,OG0004221,M0
8..12,0.0157,0.1778,0.0881,-11976.891524,OG0004221,M0
12..4,0.112,1.2721,0.0881,-11976.891524,OG0004221,M0
12..7,0.1145,1.3005,0.0881,-11976.891524,OG0004221,M0
8..1,0.1395,34.9419,0.004,-9089.053668,OG0004248,M0
8..9,0.077,19.2717,0.004,-9089.053668,OG0004248,M0
9..10,0.0519,12.9992,0.004,-9089.053668,OG0004248,M0
10..11,0.0872,21.8406,0.004,-9089.053668,OG0004248,M0
11..2,0.0839,21.0018,0.004,-9089.053668,OG0004248,M0
11..3,0.0824,20.6389,0.004,-9089.053668,OG0004248,M0
10..12,0.1251,31.3236,0.004,-9089.053668,OG0004248,M0
12..5,0.0867,21.7085,0.004,-9089.053668,OG0004248,M0
12..6,0.0874,21.8858,0.004,-9089.053668,OG0004248,M0
9..4,0.1345,33.6757,0.004,-9089.053668,OG0004248,M0
8..7,0.1605,40.191,0.004,-9089.053668,OG0004248,M0
8..1,0.0374,0.8797,0.0425,-21126.739201,OG0004231,M0
8..9,0.0304,0.7166,0.0425,-21126.739201,OG0004231,M0
9..10,0.0183,0.4305,0.0425,-21126.739201,OG0004231,M0
10..11,0.0223,0.5252,0.0425,-21126.739201,OG0004231,M0
11..2,0.0219,0.5155,0.0425,-21126.739201,OG0004231,M0
11..3,0.0241,0.5674,0.0425,-21126.739201,OG0004231,M0
10..12,0.0282,0.6631,0.0425,-21126.739201,OG0004231,M0
12..5,0.0242,0.5688,0.0425,-21126.739201,OG0004231,M0
12..6,0.0289,0.6797,0.0425,-21126.739201,OG0004231,M0
9..4,0.0271,0.6381,0.0425,-21126.739201,OG0004231,M0
8..7,0.0431,1.0148,0.0425,-21126.739201,OG0004231,M0
8..1,0.2885,68.9697,0.0042,-7829.709913,OG0004249,M0
8..9,0.0937,22.4136,0.0042,-7829.709913,OG0004249,M0
9..10,0.0948,22.6728,0.0042,-7829.709913,OG0004249,M0
10..2,0.0808,19.3134,0.0042,-7829.709913,OG0004249,M0
10..3,0.1607,38.4227,0.0042,-7829.709913,OG0004249,M0
9..11,0.0399,9.5303,0.0042,-7829.709913,OG0004249,M0
11..4,0.2527,60.4248,0.0042,-7829.709913,OG0004249,M0
11..12,0.1807,43.1944,0.0042,-7829.709913,OG0004249,M0
12..5,0.1425,34.0611,0.0042,-7829.709913,OG0004249,M0
12..6,0.1038,24.8156,0.0042,-7829.709913,OG0004249,M0
8..7,0.3177,75.9571,0.0042,-7829.709913,OG0004249,M0
8..1,0.2788,2.7097,0.1029,-6026.813543,OG0004291,M0
8..9,0.0647,0.6289,0.1029,-6026.813543,OG0004291,M0
9..10,0.0745,0.724,0.1029,-6026.813543,OG0004291,M0
10..11,0.1112,1.0809,0.1029,-6026.813543,OG0004291,M0
11..2,0.114,1.1078,0.1029,-6026.813543,OG0004291,M0
11..3,0.1324,1.2875,0.1029,-6026.813543,OG0004291,M0
10..12,0.0866,0.8413,0.1029,-6026.813543,OG0004291,M0
12..5,0.152,1.4772,0.1029,-6026.813543,OG0004291,M0
12..6,0.1549,1.5062,0.1029,-6026.813543,OG0004291,M0
9..4,0.1555,1.5114,0.1029,-6026.813543,OG0004291,M0
8..7,0.1698,1.6507,0.1029,-6026.813543,OG0004291,M0
8..1,0.1458,46.0669,0.0032,-6004.008493,OG0004279,M0
8..9,0.0649,20.4981,0.0032,-6004.008493,OG0004279,M0
9..10,0.054,17.0573,0.0032,-6004.008493,OG0004279,M0
10..2,0.1233,38.9571,0.0032,-6004.008493,OG0004279,M0
10..3,0.1177,37.2016,0.0032,-6004.008493,OG0004279,M0
9..11,0.1837,58.0406,0.0032,-6004.008493,OG0004279,M0
11..5,0.1101,34.803,0.0032,-6004.008493,OG0004279,M0
11..6,0.0671,21.2099,0.0032,-6004.008493,OG0004279,M0
8..12,0.0395,12.4894,0.0032,-6004.008493,OG0004279,M0
12..4,0.0929,29.3655,0.0032,-6004.008493,OG0004279,M0
12..7,0.1931,61.0281,0.0032,-6004.008493,OG0004279,M0
8..1,0.2289,50.339,0.0045,-9967.526669,OG0004281,M0
8..9,0.0291,6.3902,0.0045,-9967.526669,OG0004281,M0
9..10,0.0719,15.8094,0.0045,-9967.526669,OG0004281,M0
10..11,0.0861,18.9227,0.0045,-9967.526669,OG0004281,M0
11..2,0.0807,17.7418,0.0045,-9967.526669,OG0004281,M0
11..3,0.1078,23.6949,0.0045,-9967.526669,OG0004281,M0
10..12,0.1462,32.1566,0.0045,-9967.526669,OG0004281,M0
12..5,0.142,31.2156,0.0045,-9967.526669,OG0004281,M0
12..6,0.1248,27.4427,0.0045,-9967.526669,OG0004281,M0
9..4,0.2596,57.0857,0.0045,-9967.526669,OG0004281,M0
8..7,0.1493,32.8364,0.0045,-9967.526669,OG0004281,M0
8..1,0.1711,55.2074,0.0031,-10585.496883,OG0004283,M0
8..9,0.0502,16.1887,0.0031,-10585.496883,OG0004283,M0
9..10,0.0561,18.1022,0.0031,-10585.496883,OG0004283,M0
10..11,0.1171,37.7869,0.0031,-10585.496883,OG0004283,M0
11..2,0.0836,26.9812,0.0031,-10585.496883,OG0004283,M0
11..3,0.1107,35.7362,0.0031,-10585.496883,OG0004283,M0
10..12,0.1741,56.1682,0.0031,-10585.496883,OG0004283,M0
12..5,0.1341,43.282,0.0031,-10585.496883,OG0004283,M0
12..6,0.1141,36.8288,0.0031,-10585.496883,OG0004283,M0
9..7,0.1548,49.9608,0.0031,-10585.496883,OG0004283,M0
8..4,0.2159,69.6619,0.0031,-10585.496883,OG0004283,M0
8..1,0.0103,2.3917,0.0043,-1022.68165,OG0004251,M0
8..9,0.0019,0.4532,0.0043,-1022.68165,OG0004251,M0
9..10,0.0001,0.0179,0.0043,-1022.68165,OG0004251,M0
10..11,0.0,0.0,0.0043,-1022.68165,OG0004251,M0
11..2,0.0024,0.5672,0.0043,-1022.68165,OG0004251,M0
11..12,0.0008,0.1812,0.0043,-1022.68165,OG0004251,M0
12..4,0.0055,1.2793,0.0043,-1022.68165,OG0004251,M0
12..7,0.0028,0.6502,0.0043,-1022.68165,OG0004251,M0
10..6,0.0036,0.8284,0.0043,-1022.68165,OG0004251,M0
9..3,0.0026,0.6077,0.0043,-1022.68165,OG0004251,M0
8..5,0.001,0.2393,0.0043,-1022.68165,OG0004251,M0
8..1,0.2701,79.5504,0.0034,-4084.627048,OG0004287,M0
8..9,0.0411,12.0981,0.0034,-4084.627048,OG0004287,M0
9..10,0.0683,20.1042,0.0034,-4084.627048,OG0004287,M0
10..11,0.0908,26.7459,0.0034,-4084.627048,OG0004287,M0
11..2,0.0932,27.4466,0.0034,-4084.627048,OG0004287,M0
11..3,0.0885,26.0528,0.0034,-4084.627048,OG0004287,M0
10..12,0.0936,27.5777,0.0034,-4084.627048,OG0004287,M0
12..5,0.0779,22.9316,0.0034,-4084.627048,OG0004287,M0
12..6,0.1343,39.5462,0.0034,-4084.627048,OG0004287,M0
9..4,0.1634,48.1309,0.0034,-4084.627048,OG0004287,M0
8..7,0.1807,53.2349,0.0034,-4084.627048,OG0004287,M0
8..1,0.1356,26.3553,0.0051,-10080.192236,OG0004252,M0
8..9,0.0496,9.641,0.0051,-10080.192236,OG0004252,M0
9..10,0.0381,7.4098,0.0051,-10080.192236,OG0004252,M0
10..11,0.091,17.6871,0.0051,-10080.192236,OG0004252,M0
11..2,0.1002,19.4824,0.0051,-10080.192236,OG0004252,M0
11..3,0.14,27.2087,0.0051,-10080.192236,OG0004252,M0
10..12,0.0784,15.2348,0.0051,-10080.192236,OG0004252,M0
12..5,0.1281,24.8966,0.0051,-10080.192236,OG0004252,M0
12..6,0.1026,19.9521,0.0051,-10080.192236,OG0004252,M0
9..4,0.1124,21.8497,0.0051,-10080.192236,OG0004252,M0
8..7,0.1406,27.3272,0.0051,-10080.192236,OG0004252,M0
8..1,0.0485,0.9271,0.0523,-2591.488945,OG0004239,M0
8..9,0.0503,0.961,0.0523,-2591.488945,OG0004239,M0
9..10,0.0063,0.1201,0.0523,-2591.488945,OG0004239,M0
10..11,0.0316,0.6045,0.0523,-2591.488945,OG0004239,M0
11..2,0.0491,0.9386,0.0523,-2591.488945,OG0004239,M0
11..3,0.0412,0.7887,0.0523,-2591.488945,OG0004239,M0
10..12,0.0516,0.9861,0.0523,-2591.488945,OG0004239,M0
12..5,0.0372,0.7105,0.0523,-2591.488945,OG0004239,M0
12..6,0.0491,0.9391,0.0523,-2591.488945,OG0004239,M0
9..4,0.0675,1.2901,0.0523,-2591.488945,OG0004239,M0
8..7,0.0545,1.0427,0.0523,-2591.488945,OG0004239,M0
8..1,0.0838,1.1861,0.0707,-7015.005778,OG0004222,M0
8..9,0.0209,0.2952,0.0707,-7015.005778,OG0004222,M0
9..10,0.0231,0.3271,0.0707,-7015.005778,OG0004222,M0
10..11,0.0492,0.6963,0.0707,-7015.005778,OG0004222,M0
11..2,0.0474,0.6704,0.0707,-7015.005778,OG0004222,M0
11..3,0.0796,1.1264,0.0707,-7015.005778,OG0004222,M0
10..12,0.0413,0.5849,0.0707,-7015.005778,OG0004222,M0
12..5,0.0744,1.053,0.0707,-7015.005778,OG0004222,M0
12..6,0.0625,0.8848,0.0707,-7015.005778,OG0004222,M0
9..4,0.0549,0.7768,0.0707,-7015.005778,OG0004222,M0
8..7,0.1008,1.4262,0.0707,-7015.005778,OG0004222,M0
8..1,0.0074,5.4824,0.0014,-1430.42048,OG0004261,M0
8..9,0.0,0.0,0.0014,-1430.42048,OG0004261,M0
9..10,0.0011,0.7827,0.0014,-1430.42048,OG0004261,M0
10..11,0.0,0.0,0.0014,-1430.42048,OG0004261,M0
11..2,0.0024,1.8105,0.0014,-1430.42048,OG0004261,M0
11..7,0.0025,1.8647,0.0014,-1430.42048,OG0004261,M0
10..4,0.0008,0.5852,0.0014,-1430.42048,OG0004261,M0
9..3,0.0009,0.6918,0.0014,-1430.42048,OG0004261,M0
8..12,0.0022,1.6509,0.0014,-1430.42048,OG0004261,M0
12..5,0.0071,5.2672,0.0014,-1430.42048,OG0004261,M0
12..6,0.0,0.0,0.0014,-1430.42048,OG0004261,M0
8..1,0.2565,77.3003,0.0033,-12135.690142,OG0004288,M0
8..9,0.0237,7.1448,0.0033,-12135.690142,OG0004288,M0
9..10,0.1354,40.8133,0.0033,-12135.690142,OG0004288,M0
10..2,0.1367,41.1908,0.0033,-12135.690142,OG0004288,M0
10..3,0.1267,38.1777,0.0033,-12135.690142,OG0004288,M0
9..11,0.1435,43.2592,0.0033,-12135.690142,OG0004288,M0
11..5,0.1274,38.3902,0.0033,-12135.690142,OG0004288,M0
11..6,0.1318,39.7173,0.0033,-12135.690142,OG0004288,M0
8..12,0.0372,11.2148,0.0033,-12135.690142,OG0004288,M0
12..4,0.18,54.2455,0.0033,-12135.690142,OG0004288,M0
12..7,0.2001,60.3236,0.0033,-12135.690142,OG0004288,M0
8..1,0.1825,4.3332,0.0421,-3834.168548,OG0004254,M0
8..9,0.0499,1.1834,0.0421,-3834.168548,OG0004254,M0
9..10,0.0177,0.4203,0.0421,-3834.168548,OG0004254,M0
10..11,0.0766,1.8186,0.0421,-3834.168548,OG0004254,M0
11..2,0.0566,1.3444,0.0421,-3834.168548,OG0004254,M0
11..3,0.1204,2.8582,0.0421,-3834.168548,OG0004254,M0
10..12,0.125,2.9668,0.0421,-3834.168548,OG0004254,M0
12..5,0.1191,2.8262,0.0421,-3834.168548,OG0004254,M0
12..6,0.1478,3.5076,0.0421,-3834.168548,OG0004254,M0
9..4,0.1361,3.2303,0.0421,-3834.168548,OG0004254,M0
8..7,0.1059,2.5149,0.0421,-3834.168548,OG0004254,M0
8..1,0.2187,5.5969,0.0391,-8137.840716,OG0004289,M0
8..9,0.0467,1.1942,0.0391,-8137.840716,OG0004289,M0
9..10,0.0719,1.8399,0.0391,-8137.840716,OG0004289,M0
10..2,0.0994,2.5441,0.0391,-8137.840716,OG0004289,M0
10..3,0.117,2.9944,0.0391,-8137.840716,OG0004289,M0
9..11,0.0345,0.884,0.0391,-8137.840716,OG0004289,M0
11..4,0.1661,4.251,0.0391,-8137.840716,OG0004289,M0
11..12,0.1575,4.032,0.0391,-8137.840716,OG0004289,M0
12..5,0.0947,2.4239,0.0391,-8137.840716,OG0004289,M0
12..6,0.0892,2.2843,0.0391,-8137.840716,OG0004289,M0
8..7,0.146,3.7376,0.0391,-8137.840716,OG0004289,M0
8..1,0.3147,53.1011,0.0059,-6044.505872,OG0004224,M0
8..9,0.0492,8.3005,0.0059,-6044.505872,OG0004224,M0
9..10,0.075,12.6595,0.0059,-6044.505872,OG0004224,M0
10..11,0.0807,13.6197,0.0059,-6044.505872,OG0004224,M0
11..2,0.4021,67.851,0.0059,-6044.505872,OG0004224,M0
11..3,0.2571,43.3791,0.0059,-6044.505872,OG0004224,M0
10..12,0.2875,48.5149,0.0059,-6044.505872,OG0004224,M0
12..5,0.2964,50.0008,0.0059,-6044.505872,OG0004224,M0
12..6,0.1713,28.8954,0.0059,-6044.505872,OG0004224,M0
9..7,0.2117,35.7119,0.0059,-6044.505872,OG0004224,M0
8..4,0.2079,35.0776,0.0059,-6044.505872,OG0004224,M0
8..1,0.1807,29.2766,0.0062,-9448.313748,OG0004255,M0
